player,tournament_id,round,score
Scottie Scheffler,401580329,2,64
Jason Day,401580329,2,69
Xander Schauffele,401580329,2,69
Sepp Straka,401580329,2,66
Patrick Cantlay,401580329,2,68
Adam Hadwin,401580329,2,66
Eric Cole,401580329,2,66
Max Homa,401580329,2,69
Patrick Rodgers,401580329,2,65
Tyrrell Hatton,401580329,2,62
Matt Fitzpatrick,401580329,2,64
Harris English,401580329,2,66
Akshay Bhatia,401580329,2,64
Erik van Rooyen,401580329,2,65
Luke List,401580329,2,70
Viktor Hovland,401580329,2,67
Mackenzie Hughes,401580329,2,70
Taylor Moore,401580329,2,65
Si Woo Kim,401580329,2,66
Nico Echavarria,401580329,2,67
Wyndham Clark,401580329,2,68
Kurt Kitayama,401580329,2,64
Lucas Glover,401580329,2,66
Adam Schenk,401580329,2,65
Cameron Young,401580329,2,67
Corey Conners,401580329,2,70
Adam Svensson,401580329,2,68
Sam Burns,401580329,2,68
Brendon Todd,401580329,2,64
Tom Hoge,401580329,2,69
Tony Finau,401580329,2,66
Justin Rose,401580329,2,69
Andrew Putnam,401580329,2,71
Matt Wallace,401580329,2,70
Denny McCarthy,401580329,2,69
Emiliano Grillo,401580329,2,68
Tom Kim,401580329,2,70
Keegan Bradley,401580329,2,70
Ludvig Åberg,401580329,2,70
Nick Hardy,401580329,2,67
Tommy Fleetwood,401580329,2,70
Séamus Power,401580329,2,71
Camilo Villegas,401580329,2,71
Davis Riley,401580329,2,71
Cam Davis,401580329,2,68
Russell Henley,401580329,2,72
Nick Taylor,401580329,2,69
Rickie Fowler,401580329,2,67
Lee Hodges,401580329,2,65
Hideki Matsuyama,401580329,2,68
Vincent Norrman,401580329,2,70
Chris Kirk,401580329,3,66
Sahith Theegala,401580329,3,68
Jordan Spieth,401580329,3,67
Byeong Hun An,401580329,3,68
Sungjae Im,401580329,3,73
Brian Harman,401580329,3,70
J.T. Poston,401580329,3,66
Collin Morikawa,401580329,3,70
Scottie Scheffler,401580329,3,71
Jason Day,401580329,3,67
Xander Schauffele,401580329,3,65
Sepp Straka,401580329,3,70
Patrick Cantlay,401580329,3,68
Adam Hadwin,401580329,3,70
Eric Cole,401580329,3,69
Max Homa,401580329,3,68
Patrick Rodgers,401580329,3,70
Tyrrell Hatton,401580329,3,72
Matt Fitzpatrick,401580329,3,69
Harris English,401580329,3,64
Akshay Bhatia,401580329,3,66
Erik van Rooyen,401580329,3,69
Luke List,401580329,3,68
Viktor Hovland,401580329,3,72
Mackenzie Hughes,401580329,3,70
Taylor Moore,401580329,3,70
Si Woo Kim,401580329,3,70
Nico Echavarria,401580329,3,68
Wyndham Clark,401580329,3,71
Kurt Kitayama,401580329,3,71
Lucas Glover,401580329,3,68
Adam Schenk,401580329,3,70
Cameron Young,401580329,3,74
Corey Conners,401580329,3,68
Adam Svensson,401580329,3,68
Sam Burns,401580329,3,68
Brendon Todd,401580329,3,73
Tom Hoge,401580329,3,71
Tony Finau,401580329,3,71
Justin Rose,401580329,3,75
Andrew Putnam,401580329,3,67
Matt Wallace,401580329,3,69
Denny McCarthy,401580329,3,71
Emiliano Grillo,401580329,3,72
Tom Kim,401580329,3,74
Keegan Bradley,401580329,3,72
Ludvig Åberg,401580329,3,77
Nick Hardy,401580329,3,75
Tommy Fleetwood,401580329,3,69
Séamus Power,401580329,3,71
Camilo Villegas,401580329,3,74
Davis Riley,401580329,3,76
Cam Davis,401580329,3,73
Russell Henley,401580329,3,72
Nick Taylor,401580329,3,73
Rickie Fowler,401580329,3,75
Lee Hodges,401580329,3,77
Hideki Matsuyama,401580329,3,76
Vincent Norrman,401580329,3,74
Chris Kirk,401580329,4,65
Sahith Theegala,401580329,4,63
Jordan Spieth,401580329,4,65
Byeong Hun An,401580329,4,66
Sungjae Im,401580329,4,63
Brian Harman,401580329,4,64
J.T. Poston,401580329,4,65
Collin Morikawa,401580329,4,65
Scottie Scheffler,401580329,4,66
Jason Day,401580329,4,67
Xander Schauffele,401580329,4,68
Sepp Straka,401580329,4,66
Patrick Cantlay,401580329,4,67
Adam Hadwin,401580329,4,64
Eric Cole,401580329,4,65
Max Homa,401580329,4,66
Patrick Rodgers,401580329,4,66
Tyrrell Hatton,401580329,4,67
Matt Fitzpatrick,401580329,4,68
Harris English,401580329,4,69
Akshay Bhatia,401580329,4,71
Erik van Rooyen,401580329,4,65
Luke List,401580329,4,66
Viktor Hovland,401580329,4,67
Mackenzie Hughes,401580329,4,64
Taylor Moore,401580329,4,66
Si Woo Kim,401580329,4,66
Nico Echavarria,401580329,4,67
Wyndham Clark,401580329,4,63
Kurt Kitayama,401580329,4,66
Lucas Glover,401580329,4,67
Adam Schenk,401580329,4,69
Cameron Young,401580329,4,65
Corey Conners,401580329,4,67
Adam Svensson,401580329,4,68
Sam Burns,401580329,4,69
Brendon Todd,401580329,4,70
Tom Hoge,401580329,4,68
Tony Finau,401580329,4,69
Justin Rose,401580329,4,61
Andrew Putnam,401580329,4,64
Matt Wallace,401580329,4,69
Denny McCarthy,401580329,4,67
Emiliano Grillo,401580329,4,71
Tom Kim,401580329,4,66
Keegan Bradley,401580329,4,67
Ludvig Åberg,401580329,4,63
Nick Hardy,401580329,4,66
Tommy Fleetwood,401580329,4,70
Séamus Power,401580329,4,67
Camilo Villegas,401580329,4,70
Davis Riley,401580329,4,64
Cam Davis,401580329,4,65
Russell Henley,401580329,4,68
Nick Taylor,401580329,4,70
Rickie Fowler,401580329,4,70
Lee Hodges,401580329,4,69
Hideki Matsuyama,401580329,4,69
Vincent Norrman,401580329,4,69
Grayson Murray,401580330,1,69.0
Byeong Hun An,401580330,1,67.0
Keegan Bradley,401580330,1,67.0
Russell Henley,401580330,1,69.0
Carl Yuan,401580330,1,66.0
J.T. Poston,401580330,1,70.0
Nick Taylor,401580330,1,69.0
Emiliano Grillo,401580330,1,71.0
Matthieu Pavon,401580330,1,66.0
Andrew Putnam,401580330,1,68.0
Harris English,401580330,1,66.0
Taylor Pendrith,401580330,1,69.0
Eric Cole,401580330,1,66.0
Tyrrell Hatton,401580330,1,70.0
Patton Kizzire,401580330,1,68.0
Akshay Bhatia,401580330,1,69.0
Taylor Montgomery,401580330,1,64.0
Billy Horschel,401580330,1,68.0
Brandon Wu,401580330,1,68.0
Brian Harman,401580330,1,69.0
Stephan Jaeger,401580330,1,65.0
Ben Silverman,401580330,1,67.0
Chris Kirk,401580330,1,66.0
Denny McCarthy,401580330,1,68.0
Patrick Rodgers,401580330,1,70.0
Stewart Cink,401580330,1,67.0
Troy Merritt,401580330,1,68.0
Kurt Kitayama,401580330,1,70.0
Sam Stevens,401580330,1,67.0
Hideki Matsuyama,401580330,1,70.0
Ludvig Åberg,401580330,1,70.0
Keith Mitchell,401580330,1,68.0
K.H. Lee,401580330,1,69.0
Ryo Hisatsune,401580330,1,69.0
Zac Blair,401580330,1,70.0
Brendon Todd,401580330,1,66.0
Adam Svensson,401580330,1,71.0
Ben Griffin,401580330,1,70.0
Cam Davis,401580330,1,62.0
S.H. Kim,401580330,1,71.0
Taiga Semikawa,401580330,1,68.0
Scott Stallings,401580330,1,66.0
Charley Hoffman,401580330,1,70.0
Dylan Wu,401580330,1,67.0
Harry Hall,401580330,1,68.0
Nick Hardy,401580330,1,69.0
Will Gordon,401580330,1,69.0
Si Woo Kim,401580330,1,69.0
Michael Kim,401580330,1,69.0
Alex Noren,401580330,1,66.0
Austin Eckroat,401580330,1,65.0
Robert MacIntyre,401580330,1,71.0
Ben Kohles,401580330,1,66.0
Erik van Rooyen,401580330,1,69.0
Matt Wallace,401580330,1,67.0
Joseph Bramlett,401580330,1,69.0
Robby Shelton,401580330,1,69.0
Davis Thompson,401580330,1,73.0
Mark Hubbard,401580330,1,70.0
Maverick McNealy,401580330,1,68.0
Chandler Phillips,401580330,1,70.0
Corey Conners,401580330,1,70.0
Justin Rose,401580330,1,67.0
Aaron Rai,401580330,1,65.0
Tyler Duncan,401580330,1,68.0
Greyson Sigg,401580330,1,67.0
Luke List,401580330,1,67.0
Webb Simpson,401580330,1,65.0
Nico Echavarria,401580330,1,68.0
Alejandro Tosti,401580330,1,66.0
Jake Knapp,401580330,1,69.0
Lanto Griffin,401580330,1,70.0
Joel Dahmen,401580330,1,71.0
Yuto Katsuragawa,401580330,1,68.0
Martin Trainer,401580330,1,71.0
Justin Lower,401580330,1,70.0
Séamus Power,401580330,1,72.0
Parker Coody,401580330,1,68.0
Norman Xiong,401580330,1,66.0
Garrick Higgo,401580330,1,72.0
Matt NeSmith,401580330,1,69.0
Chan Kim,401580330,1,75.0
Ryan Palmer,401580330,1,73.0
C.T. Pan,401580330,1,72.0
Tom Hoge,401580330,1,72.0
Sahith Theegala,401580330,1,72.0
Jacob Bridgeman,401580330,1,72.0
Ryan Moore,401580330,1,71.0
Lucas Glover,401580330,1,71.0
Chad Ramey,401580330,1,70.0
Alex Smalley,401580330,1,70.0
Kensei Hirata,401580330,1,70.0
Ben Martin,401580330,1,70.0
Carson Young,401580330,1,69.0
Cameron Champ,401580330,1,68.0
Kevin Yu,401580330,1,68.0
Adam Hadwin,401580330,1,67.0
Chez Reavie,401580330,1,74.0
Takumi Kanaya,401580330,1,74.0
Justin Suh,401580330,1,73.0
Pierceson Coody,401580330,1,73.0
Matti Schmid,401580330,1,72.0
Doug Ghim,401580330,1,72.0
Josh Teater,401580330,1,72.0
Jimmy Stanger,401580330,1,72.0
Kevin Streelman,401580330,1,70.0
Max Greyserman,401580330,1,70.0
Matt Fitzpatrick,401580330,1,69.0
Jhonattan Vegas,401580330,1,69.0
Zach Johnson,401580330,1,68.0
J.J. Spaun,401580330,1,71.0
Peter Malnati,401580330,1,71.0
David Skinns,401580330,1,71.0
Nate Lashley,401580330,1,71.0
David Lingmerth,401580330,1,70.0
Callum Tarren,401580330,1,69.0
Matt Kuchar,401580330,1,68.0
Andrew Novak,401580330,1,72.0
Hayden Buckley,401580330,1,72.0
Camilo Villegas,401580330,1,72.0
Gary Woodland,401580330,1,71.0
Tyler McCumber,401580330,1,70.0
Vince Whaley,401580330,1,76.0
Martin Laird,401580330,1,75.0
Aguri Iwasaki,401580330,1,73.0
Ben Taylor,401580330,1,72.0
Alexander Björk,401580330,1,72.0
Rico Hoey,401580330,1,71.0
Paul Barjon,401580330,1,73.0
Rintaro Nakano (a),401580330,1,73.0
Brandt Snedeker,401580330,1,71.0
Will Zalatoris,401580330,1,76.0
Sami Välimäki,401580330,1,74.0
Robert Streb,401580330,1,70.0
Kevin Kisner,401580330,1,75.0
David Lipsky,401580330,1,71.0
Ryan Brehm,401580330,1,78.0
Davis Riley,401580330,1,76.0
Vincent Norrman,401580330,1,75.0
Blaze Akana (a),401580330,1,79.0
Adrien Dumont de Chassart,401580330,1,77.0
Joe Highsmith,401580330,1,75.0
Hunter Larson,401580330,1,88.0
Grayson Murray,401580330,2,63.0
Byeong Hun An,401580330,2,64.0
Keegan Bradley,401580330,2,66.0
Russell Henley,401580330,2,66.0
Carl Yuan,401580330,2,65.0
J.T. Poston,401580330,2,66.0
Nick Taylor,401580330,2,67.0
Emiliano Grillo,401580330,2,66.0
Matthieu Pavon,401580330,2,66.0
Andrew Putnam,401580330,2,65.0
Harris English,401580330,2,67.0
Taylor Pendrith,401580330,2,67.0
Eric Cole,401580330,2,72.0
Tyrrell Hatton,401580330,2,65.0
Patton Kizzire,401580330,2,65.0
Akshay Bhatia,401580330,2,64.0
Taylor Montgomery,401580330,2,68.0
Billy Horschel,401580330,2,68.0
Brandon Wu,401580330,2,70.0
Brian Harman,401580330,2,68.0
Stephan Jaeger,401580330,2,67.0
Ben Silverman,401580330,2,68.0
Chris Kirk,401580330,2,66.0
Denny McCarthy,401580330,2,70.0
Patrick Rodgers,401580330,2,66.0
Stewart Cink,401580330,2,65.0
Troy Merritt,401580330,2,66.0
Kurt Kitayama,401580330,2,62.0
Sam Stevens,401580330,2,67.0
Hideki Matsuyama,401580330,2,68.0
Ludvig Åberg,401580330,2,65.0
Keith Mitchell,401580330,2,64.0
K.H. Lee,401580330,2,68.0
Ryo Hisatsune,401580330,2,68.0
Zac Blair,401580330,2,65.0
Brendon Todd,401580330,2,69.0
Adam Svensson,401580330,2,67.0
Ben Griffin,401580330,2,62.0
Cam Davis,401580330,2,70.0
S.H. Kim,401580330,2,64.0
Taiga Semikawa,401580330,2,65.0
Scott Stallings,401580330,2,70.0
Charley Hoffman,401580330,2,67.0
Dylan Wu,401580330,2,69.0
Harry Hall,401580330,2,68.0
Nick Hardy,401580330,2,69.0
Will Gordon,401580330,2,67.0
Si Woo Kim,401580330,2,66.0
Michael Kim,401580330,2,69.0
Alex Noren,401580330,2,69.0
Austin Eckroat,401580330,2,66.0
Robert MacIntyre,401580330,2,66.0
Ben Kohles,401580330,2,69.0
Erik van Rooyen,401580330,2,67.0
Matt Wallace,401580330,2,67.0
Joseph Bramlett,401580330,2,65.0
Robby Shelton,401580330,2,67.0
Davis Thompson,401580330,2,65.0
Mark Hubbard,401580330,2,67.0
Maverick McNealy,401580330,2,69.0
Chandler Phillips,401580330,2,66.0
Corey Conners,401580330,2,68.0
Justin Rose,401580330,2,70.0
Aaron Rai,401580330,2,69.0
Tyler Duncan,401580330,2,70.0
Greyson Sigg,401580330,2,69.0
Luke List,401580330,2,68.0
Webb Simpson,401580330,2,70.0
Nico Echavarria,401580330,2,68.0
Alejandro Tosti,401580330,2,70.0
Jake Knapp,401580330,2,65.0
Lanto Griffin,401580330,2,68.0
Joel Dahmen,401580330,2,67.0
Yuto Katsuragawa,401580330,2,68.0
Martin Trainer,401580330,2,67.0
Justin Lower,401580330,2,68.0
Séamus Power,401580330,2,66.0
Parker Coody,401580330,2,70.0
Norman Xiong,401580330,2,71.0
Garrick Higgo,401580330,2,66.0
Matt NeSmith,401580330,2,69.0
Chan Kim,401580330,2,64.0
Ryan Palmer,401580330,2,66.0
C.T. Pan,401580330,2,67.0
Tom Hoge,401580330,2,67.0
Sahith Theegala,401580330,2,67.0
Jacob Bridgeman,401580330,2,67.0
Ryan Moore,401580330,2,68.0
Lucas Glover,401580330,2,68.0
Chad Ramey,401580330,2,69.0
Alex Smalley,401580330,2,69.0
Kensei Hirata,401580330,2,69.0
Ben Martin,401580330,2,69.0
Carson Young,401580330,2,70.0
Cameron Champ,401580330,2,71.0
Kevin Yu,401580330,2,71.0
Adam Hadwin,401580330,2,72.0
Chez Reavie,401580330,2,66.0
Takumi Kanaya,401580330,2,66.0
Justin Suh,401580330,2,67.0
Pierceson Coody,401580330,2,67.0
Matti Schmid,401580330,2,68.0
Doug Ghim,401580330,2,68.0
Josh Teater,401580330,2,68.0
Jimmy Stanger,401580330,2,68.0
Kevin Streelman,401580330,2,70.0
Max Greyserman,401580330,2,70.0
Matt Fitzpatrick,401580330,2,71.0
Jhonattan Vegas,401580330,2,71.0
Zach Johnson,401580330,2,72.0
J.J. Spaun,401580330,2,70.0
Peter Malnati,401580330,2,70.0
David Skinns,401580330,2,70.0
Nate Lashley,401580330,2,70.0
David Lingmerth,401580330,2,71.0
Callum Tarren,401580330,2,72.0
Matt Kuchar,401580330,2,73.0
Andrew Novak,401580330,2,70.0
Hayden Buckley,401580330,2,70.0
Camilo Villegas,401580330,2,70.0
Gary Woodland,401580330,2,71.0
Tyler McCumber,401580330,2,72.0
Vince Whaley,401580330,2,67.0
Martin Laird,401580330,2,68.0
Aguri Iwasaki,401580330,2,70.0
Ben Taylor,401580330,2,71.0
Alexander Björk,401580330,2,71.0
Rico Hoey,401580330,2,72.0
Paul Barjon,401580330,2,71.0
Rintaro Nakano (a),401580330,2,71.0
Brandt Snedeker,401580330,2,73.0
Will Zalatoris,401580330,2,69.0
Sami Välimäki,401580330,2,71.0
Robert Streb,401580330,2,75.0
Kevin Kisner,401580330,2,71.0
David Lipsky,401580330,2,75.0
Ryan Brehm,401580330,2,69.0
Davis Riley,401580330,2,71.0
Vincent Norrman,401580330,2,72.0
Blaze Akana (a),401580330,2,71.0
Adrien Dumont de Chassart,401580330,2,73.0
Joe Highsmith,401580330,2,77.0
Hunter Larson,401580330,2,79.0
Grayson Murray,401580330,3,64.0
Byeong Hun An,401580330,3,68.0
Keegan Bradley,401580330,3,63.0
Russell Henley,401580330,3,66.0
Carl Yuan,401580330,3,70.0
J.T. Poston,401580330,3,68.0
Nick Taylor,401580330,3,65.0
Emiliano Grillo,401580330,3,63.0
Matthieu Pavon,401580330,3,67.0
Andrew Putnam,401580330,3,70.0
Harris English,401580330,3,70.0
Taylor Pendrith,401580330,3,66.0
Eric Cole,401580330,3,64.0
Tyrrell Hatton,401580330,3,67.0
Patton Kizzire,401580330,3,68.0
Akshay Bhatia,401580330,3,68.0
Taylor Montgomery,401580330,3,69.0
Billy Horschel,401580330,3,68.0
Brandon Wu,401580330,3,64.0
Brian Harman,401580330,3,65.0
Stephan Jaeger,401580330,3,69.0
Ben Silverman,401580330,3,64.0
Chris Kirk,401580330,3,67.0
Denny McCarthy,401580330,3,66.0
Patrick Rodgers,401580330,3,68.0
Stewart Cink,401580330,3,69.0
Troy Merritt,401580330,3,66.0
Kurt Kitayama,401580330,3,68.0
Sam Stevens,401580330,3,63.0
Hideki Matsuyama,401580330,3,67.0
Ludvig Åberg,401580330,3,70.0
Keith Mitchell,401580330,3,72.0
K.H. Lee,401580330,3,66.0
Ryo Hisatsune,401580330,3,66.0
Zac Blair,401580330,3,68.0
Brendon Todd,401580330,3,68.0
Adam Svensson,401580330,3,64.0
Ben Griffin,401580330,3,70.0
Cam Davis,401580330,3,70.0
S.H. Kim,401580330,3,66.0
Taiga Semikawa,401580330,3,66.0
Scott Stallings,401580330,3,72.0
Charley Hoffman,401580330,3,70.0
Dylan Wu,401580330,3,70.0
Harry Hall,401580330,3,70.0
Nick Hardy,401580330,3,67.0
Will Gordon,401580330,3,69.0
Si Woo Kim,401580330,3,70.0
Michael Kim,401580330,3,66.0
Alex Noren,401580330,3,67.0
Austin Eckroat,401580330,3,69.0
Robert MacIntyre,401580330,3,69.0
Ben Kohles,401580330,3,71.0
Erik van Rooyen,401580330,3,68.0
Matt Wallace,401580330,3,69.0
Joseph Bramlett,401580330,3,69.0
Robby Shelton,401580330,3,72.0
Davis Thompson,401580330,3,69.0
Mark Hubbard,401580330,3,70.0
Maverick McNealy,401580330,3,69.0
Chandler Phillips,401580330,3,70.0
Corey Conners,401580330,3,66.0
Justin Rose,401580330,3,67.0
Aaron Rai,401580330,3,70.0
Tyler Duncan,401580330,3,69.0
Greyson Sigg,401580330,3,71.0
Luke List,401580330,3,72.0
Webb Simpson,401580330,3,72.0
Nico Echavarria,401580330,3,68.0
Alejandro Tosti,401580330,3,77.0
Jake Knapp,401580330,3,72.0
Lanto Griffin,401580330,3,70.0
Joel Dahmen,401580330,3,68.0
Yuto Katsuragawa,401580330,3,76.0
Martin Trainer,401580330,3,71.0
Justin Lower,401580330,3,70.0
Séamus Power,401580330,3,69.0
Parker Coody,401580330,3,68.0
Norman Xiong,401580330,3,72.0
Garrick Higgo,401580330,3,76.0
Matt NeSmith,401580330,3,71.0
Grayson Murray,401580330,4,67.0
Byeong Hun An,401580330,4,64.0
Keegan Bradley,401580330,4,67.0
Russell Henley,401580330,4,63.0
Carl Yuan,401580330,4,63.0
J.T. Poston,401580330,4,61.0
Nick Taylor,401580330,4,65.0
Emiliano Grillo,401580330,4,66.0
Matthieu Pavon,401580330,4,67.0
Andrew Putnam,401580330,4,64.0
Harris English,401580330,4,64.0
Taylor Pendrith,401580330,4,65.0
Eric Cole,401580330,4,66.0
Tyrrell Hatton,401580330,4,66.0
Patton Kizzire,401580330,4,67.0
Akshay Bhatia,401580330,4,67.0
Taylor Montgomery,401580330,4,67.0
Billy Horschel,401580330,4,65.0
Brandon Wu,401580330,4,67.0
Brian Harman,401580330,4,67.0
Stephan Jaeger,401580330,4,68.0
Ben Silverman,401580330,4,70.0
Chris Kirk,401580330,4,70.0
Denny McCarthy,401580330,4,66.0
Patrick Rodgers,401580330,4,66.0
Stewart Cink,401580330,4,69.0
Troy Merritt,401580330,4,70.0
Kurt Kitayama,401580330,4,70.0
Sam Stevens,401580330,4,73.0
Hideki Matsuyama,401580330,4,66.0
Ludvig Åberg,401580330,4,66.0
Keith Mitchell,401580330,4,67.0
K.H. Lee,401580330,4,68.0
Ryo Hisatsune,401580330,4,68.0
Zac Blair,401580330,4,68.0
Brendon Todd,401580330,4,68.0
Adam Svensson,401580330,4,69.0
Ben Griffin,401580330,4,69.0
Cam Davis,401580330,4,69.0
S.H. Kim,401580330,4,70.0
Taiga Semikawa,401580330,4,72.0
Scott Stallings,401580330,4,64.0
Charley Hoffman,401580330,4,65.0
Dylan Wu,401580330,4,66.0
Harry Hall,401580330,4,66.0
Nick Hardy,401580330,4,67.0
Will Gordon,401580330,4,67.0
Si Woo Kim,401580330,4,67.0
Michael Kim,401580330,4,68.0
Alex Noren,401580330,4,70.0
Austin Eckroat,401580330,4,72.0
Robert MacIntyre,401580330,4,67.0
Ben Kohles,401580330,4,67.0
Erik van Rooyen,401580330,4,69.0
Matt Wallace,401580330,4,70.0
Joseph Bramlett,401580330,4,70.0
Robby Shelton,401580330,4,66.0
Davis Thompson,401580330,4,67.0
Mark Hubbard,401580330,4,67.0
Maverick McNealy,401580330,4,68.0
Chandler Phillips,401580330,4,68.0
Corey Conners,401580330,4,70.0
Justin Rose,401580330,4,70.0
Aaron Rai,401580330,4,70.0
Tyler Duncan,401580330,4,68.0
Greyson Sigg,401580330,4,69.0
Luke List,401580330,4,69.0
Webb Simpson,401580330,4,69.0
Nico Echavarria,401580330,4,72.0
Alejandro Tosti,401580330,4,64.0
Jake Knapp,401580330,4,71.0
Lanto Griffin,401580330,4,70.0
Joel Dahmen,401580330,4,72.0
Yuto Katsuragawa,401580330,4,67.0
Martin Trainer,401580330,4,70.0
Justin Lower,401580330,4,71.0
Séamus Power,401580330,4,72.0
Parker Coody,401580330,4,73.0
Norman Xiong,401580330,4,71.0
Garrick Higgo,401580330,4,68.0
Matt NeSmith,401580330,4,73.0
Nick Dunlap,401580331,1,64.0
Christiaan Bezuidenhout,401580331,1,63.0
Kevin Yu,401580331,1,66.0
Xander Schauffele,401580331,1,64.0
Justin Thomas,401580331,1,65.0
Michael Kim,401580331,1,65.0
Adam Hadwin,401580331,1,65.0
Sam Burns,401580331,1,66.0
Keith Mitchell,401580331,1,69.0
Ben Griffin,401580331,1,66.0
Ryo Hisatsune,401580331,1,65.0
Alexander Björk,401580331,1,64.0
J.T. Poston,401580331,1,67.0
Bronson Burgoon,401580331,1,66.0
Chan Kim,401580331,1,64.0
Jimmy Stanger,401580331,1,65.0
Greyson Sigg,401580331,1,70.0
Tom Hoge,401580331,1,69.0
Carson Young,401580331,1,70.0
Scottie Scheffler,401580331,1,67.0
Alex Smalley,401580331,1,66.0
Min Woo Lee,401580331,1,65.0
Davis Thompson,401580331,1,67.0
Eric Cole,401580331,1,66.0
Chandler Phillips,401580331,1,70.0
Austin Eckroat,401580331,1,69.0
K.H. Lee,401580331,1,65.0
Tony Finau,401580331,1,68.0
Erik van Rooyen,401580331,1,66.0
Zach Johnson,401580331,1,62.0
Alex Noren,401580331,1,62.0
Sungjae Im,401580331,1,66.0
Si Woo Kim,401580331,1,64.0
Will Zalatoris,401580331,1,68.0
Jason Day,401580331,1,68.0
Tyler Duncan,401580331,1,67.0
Vince Whaley,401580331,1,67.0
Joe Highsmith,401580331,1,66.0
Lanto Griffin,401580331,1,73.0
Daniel Berger,401580331,1,68.0
Jacob Bridgeman,401580331,1,67.0
Wyndham Clark,401580331,1,70.0
Paul Barjon,401580331,1,70.0
Matthieu Pavon,401580331,1,67.0
Harrison Endycott,401580331,1,70.0
Justin Lower,401580331,1,64.0
Beau Hossler,401580331,1,69.0
Andrew Putnam,401580331,1,66.0
Ben Kohles,401580331,1,66.0
Mark Hubbard,401580331,1,70.0
Chris Kirk,401580331,1,68.0
Chez Reavie,401580331,1,66.0
Stephan Jaeger,401580331,1,69.0
Erik Barnes,401580331,1,68.0
Patrick Cantlay,401580331,1,64.0
Matt NeSmith,401580331,1,67.0
Yuxin Lin,401580331,1,70.0
Chesson Hadley,401580331,1,65.0
Max Greyserman,401580331,1,67.0
Ben Martin,401580331,1,68.0
Taylor Montgomery,401580331,1,68.0
Camilo Villegas,401580331,1,69.0
Sam Ryder,401580331,1,69.0
Zac Blair,401580331,1,67.0
Sam Stevens,401580331,1,70.0
Nico Echavarria,401580331,1,67.0
Will Gordon,401580331,1,67.0
Matt Wallace,401580331,1,67.0
Nicholas Lindheim,401580331,1,73.0
Norman Xiong,401580331,1,73.0
Justin Suh,401580331,1,71.0
Jhonattan Vegas,401580331,1,68.0
Akshay Bhatia,401580331,1,70.0
David Skinns,401580331,1,69.0
Kevin Streelman,401580331,1,67.0
Shane Lowry,401580331,1,67.0
Troy Merritt,401580331,1,70.0
Robby Shelton,401580331,1,68.0
Blaine Hale Jr.,401580331,1,71.0
Aaron Baddeley,401580331,1,74.0
Billy Horschel,401580331,1,72.0
Matt Kuchar,401580331,1,73.0
Tom Kim,401580331,1,69.0
Adrien Dumont de Chassart,401580331,1,68.0
Nate Lashley,401580331,1,72.0
Lee Hodges,401580331,1,71.0
Adam Schenk,401580331,1,70.0
Brandon Wu,401580331,1,69.0
Kevin Dougherty,401580331,1,66.0
Parker Coody,401580331,1,68.0
Ben Silverman,401580331,1,68.0
Nick Taylor,401580331,1,68.0
Hayden Springer,401580331,1,64.0
Rico Hoey,401580331,1,63.0
Scott Stallings,401580331,1,64.0
Ryan McCormick,401580331,1,74.0
